numero_de_cliente	prob
29186441	0.00014403546395825
29187961	0.000133303136681112
29193101	0.000171292998475275
29193281	0.00015805641483483
29198891	0.000231959930993015
29200651	0.00121960384077254
29201701	0.000191491759627534
29205441	0.0640292778778056
29207901	0.003599829564708
29243631	4.97869278239701e-05
29251231	0.00128665961867498
29257551	0.000173314363787178
29267141	0.000208452505298932
29277081	0.0010184112292667
29284331	0.00194983648798808
29286091	0.000298784452093634
29288251	0.00264914648282682
29289361	0.000291105109312558
29292171	0.00115354256565883
29297201	0.00071092194985805
29298431	0.000355902512651311
29300881	8.4620375688369e-05
29300941	8.31132879144516e-05
29304511	0.000560891837555308
29325391	0.000522554617076344
29344801	0.000121497120717329
29344861	0.000226582417121765
29346321	9.19221278335368e-05
29347841	0.000226249459796072
29347901	0.00013139940253175
29348781	6.33860155676934e-05
29352931	0.000121892066728263
29357321	0.00679517635613511
29361471	8.45802978156242e-05
29362581	7.81186711617888e-05
29362871	0.00157978667044766
29363051	0.00031928730565776
29367201	0.000462988918652523
29367321	0.00297672782871258
29375271	0.0023339635652712
29389891	8.86103484835316e-05
29391591	0.000250832066755315
29393401	0.000145306476899148
29400771	0.000107999701010177
29404571	0.000129489887545674
29409661	0.000189400307411168
29411411	8.57805718246538e-05
29413051	0.000295073932942771
29414921	0.000101111636726926
29421061	0.000850136639758952
29431471	0.0141978302376603
29435681	0.000172429566645538
29439191	0.0120100657567495
29445271	0.000440843117187749
29448491	0.000136421079648012
29453171	0.00106703096245363
29455801	0.0676797963032237
29456851	0.000120779571383315
29458431	8.81736264598302e-05
29459541	0.00161604936528086
29459891	0.00162005744342485
29464861	9.85188083559835e-05
29479891	0.000712350824756189
29487201	0.021394295409839
29497031	0.000343174598328152
29499951	0.000256728522846013
29512231	0.000163930491746089
29515161	0.00317421854516974
29522821	0.000126547653809347
29524631	0.00432088216801813
29525331	8.70769926282239e-05
29525741	0.00023851838820205
29527261	5.91583007560863e-05
29531531	0.000176589317474043
29532231	0.000103792347561646
29536971	0.00164803392765976
29541301	5.2712425840264e-05
29542231	9.42605966022666e-05
29542701	0.00132772468426774
29550191	6.7839132873421e-05
29554631	0.00016364565753657
29571531	7.00500727025492e-05
29575511	0.00764870348443413
29577321	0.000282293128996081
29587731	0.000219534005379097
29592761	0.000436576777798366
29593291	0.000842801526061381
29599311	9.33217607415916e-05
29601531	0.000221176302886319
29609371	5.52989847674677e-05
29610361	8.96608300617132e-05
29611301	6.39340176660034e-05
29614051	0.000488159140586884
29614981	0.000106119876492317
29618961	0.0014886340287536
29624461	0.0119238371175689
29624751	0.000293346340538342
29628261	0.00404925207908848
29635041	0.000398497179548248
29643171	0.000145230442793855
29644281	5.57125265077714e-05
29652351	0.00469392542863343
29652941	0.000147373171868956
29661361	0.000396479424031621
29662821	0.000169287360273069
29673351	8.30626327288545e-05
29673641	0.000718459971637577
29678261	0.00017707929413399
29688611	0.00279621135621577
29691771	8.15518548624945e-05
29700661	0.000221804250536855
29710311	0.000395338386116165
29716451	6.01017394209471e-05
29717211	0.00388275309206853
29718201	9.50459744368326e-05
29733351	0.000151662489665691
29734111	0.000246491326221646
29735281	0.000258890711555614
29741301	9.75611448006897e-05
29747091	7.06527472172161e-05
29749721	0.000670265447644363
29755341	0.339143740826004
29760311	0.000144413386486572
29773581	0.000114198502778757
29777211	0.00218698606505682
29778261	4.51779498759417e-05
29780251	0.00363111015953779
29787911	0.00238694757208701
29794991	0.000486507490272452
29798791	8.32017455044879e-05
29804111	0.000131171813267884
29806391	0.000198238285675149
29814461	0.000656615202954528
29816331	0.0107553444276745
29818851	0.000357347386438686
29821301	0.000308964760805335
29821421	0.000144278583207385
29827911	0.00907266882101915
29852651	0.00269383240003867
29853881	0.023122637112796
29854991	0.000321101274359266
29859841	0.000187752234169742
29861011	0.00125634284547033
29861891	0.000250867586649826
29869491	6.88412873019309e-05
29874171	0.000174916259557795
29905051	0.000630876265994613
29908031	0.000668800447746109
29914871	0.000287710552208477
29916451	0.000123799745571946
29919841	0.000605476492717551
29923701	0.00629521467460326
29924991	0.000667516686047081
29926451	9.61999769511572e-05
29932941	0.000363474424444911
29941421	0.00383323058437047
29944291	8.16751302727426e-05
29945871	0.000419277138060307
29949731	0.000666516228479809
29954111	0.213599238393366
29954991	0.00015177320577631
29955631	0.000111212125278444
29956101	0.00310748597806047
29960781	0.00143736396981429
29963881	0.000118398709042427
29964991	0.000305840126512607
29972831	0.000129568075044131
29981541	0.000927563735864366
29988381	4.18534141955294e-05
29996981	0.000434966747727868
30004521	0.00174996573486706
30010141	0.000427693131949824
30012711	0.000210060714687518
30015341	0.000106335396020824
30017391	0.000706916087148929
30024291	8.34322974378183e-05
30031721	0.000125139068700699
30035341	0.00775143314279565
30041541	0.0366940581851526
30042421	0.00010298281129273
30043471	7.82685519280918e-05
30050551	5.10704484538995e-05
30052891	6.34110126178641e-05
30053181	0.00045946337427293
30054291	0.000486181946152629
30054351	0.000213546142505563
30056571	0.000723027081604022
30065341	7.72413662891705e-05
30092541	0.000266095416456645
30109091	0.000576155451351246
30110021	0.000227783677662634
30112421	0.000355916512539778
30116161	0.00294908454611014
30123711	0.000106757960144494
30123881	0.0765377263448032
30126751	0.000792829719643902
30130551	0.000224343745950025
30132951	8.91846968327693e-05
30133531	0.00587255512018303
30135171	0.00370424135126235
30136631	0.000125211665852001
30138151	0.000348248869477842
30149671	0.000163895448066136
30159501	7.43153798920142e-05
30188681	0.000358289542086659
30192601	0.000434574820435669
30193301	0.000108449245788117
30203181	0.000328230844287685
30206281	0.000384537309602525
30210551	0.000413326099014615
30212541	0.000213463374450527
30217861	0.00112757789997391
30224001	0.00050657579706042
30235641	7.73992829420332e-05
30239381	0.00127033971832095
30240261	7.59499480636795e-05
30241251	0.000161360765315497
30257281	0.000103409476237397
30260671	7.38966653531554e-05
30276521	6.93479995805889e-05
30276871	0.000235107220964945
30278801	8.38420203033472e-05
30283651	0.00157116905588945
30294761	0.000574005584482046
30304241	0.000159999851794098
30305001	9.09753891684619e-05
30315231	0.00012063068484849
30317691	0.000132966070651271
30341551	0.000170154072884074
30344821	0.00320049711826119
30345581	0.00560590473233632
30346871	0.000124525293183212
30351841	0.000604559058555385
30356461	0.000277037132205243
30359271	0.000138607680075627
30361201	0.000162536484819538
30362661	6.24790880334615e-05
30375061	0.00513096061778762
30385991	7.41906829661136e-05
30412191	0.000926617227952721
30415641	7.89449994098189e-05
30422661	0.000933658738692709
30427281	6.46938201088999e-05
