numero_de_cliente	prob
29186441	1.62375047194934e-05
29187961	8.40359679219151e-06
29193101	6.1490903558602e-06
29193281	1.16494791294739e-05
29198891	3.2256041798223e-05
29200651	0.000103952499825571
29201701	2.72578097120465e-05
29205441	0.0486657591252806
29207901	0.00210188149388371
29243631	1.84076504231878e-06
29251231	0.000256858183001068
29257551	2.40461264219183e-05
29267141	1.49648487846873e-05
29277081	5.98897956436689e-05
29284331	0.000129296783810589
29286091	1.30756622988949e-05
29288251	0.00182507145546807
29289361	0.000108477591135343
29292171	2.93118401286294e-05
29297201	0.000178054782464176
29298431	3.24069782910429e-05
29300881	2.75686172990313e-06
29300941	9.31590580018273e-07
29304511	8.71947614395385e-05
29325391	0.000442834090693064
29344801	8.68759057312126e-07
29344861	3.4283737342987e-05
29346321	1.84644961620105e-06
29347841	1.32135774746308e-06
29347901	2.07307291269304e-06
29348781	9.59354755790089e-07
29352931	2.55014160232597e-06
29357321	0.00226373846729425
29361471	2.90804751407961e-06
29362581	5.3725617610518e-07
29362871	0.000637226285169015
29363051	1.33157319453042e-05
29367201	0.000107374457500288
29367321	0.00105697178886039
29375271	5.26015464435117e-05
29389891	2.00873987752989e-06
29391591	4.86132326600677e-06
29393401	3.62545766064523e-05
29400771	4.13725319848168e-05
29404571	3.15706712929059e-06
29409661	1.3315068738404e-06
29411411	4.66802602043854e-06
29413051	2.31822128163982e-05
29414921	1.05969993416284e-05
29421061	0.000254949994384829
29431471	0.00103165954638752
29435681	1.34050603959685e-05
29439191	0.0126503579912709
29445271	0.000380130418238799
29448491	0.000196075620156596
29453171	0.00424583169813247
29455801	0.0140255924162911
29456851	1.04879160523055e-06
29458431	2.01782154251459e-05
29459541	0.000866654375044588
29459891	6.4836088332964e-05
29464861	8.12510829459415e-07
29479891	0.00151269018570741
29487201	0.00158900116132083
29497031	0.000105177852911162
29499951	3.1057260897758e-05
29512231	7.73956978685949e-06
29515161	0.000184427601054621
29522821	1.58664681887801e-05
29524631	0.000937718978301824
29525331	1.64807583138375e-05
29525741	9.61274150657115e-06
29527261	2.17585071621314e-05
29531531	1.92534343859686e-05
29532231	1.29113211526987e-05
29536971	0.000117633045809474
29541301	5.34093326470378e-07
29542231	2.74600053670558e-06
29542701	3.60398456326576e-05
29550191	1.49617253265568e-06
29554631	1.14787844484761e-05
29571531	1.14364963342174e-06
29575511	0.000763400528135924
29577321	6.08071451213591e-06
29587731	6.52001405880675e-06
29592761	3.52330922115778e-05
29593291	0.00165267119958479
29599311	3.78890089992864e-06
29601531	5.87905120009339e-05
29609371	4.1492923128639e-07
29610361	9.5786547645915e-06
29611301	1.11422885699708e-05
29614051	0.00126533797417825
29614981	6.20247020980354e-06
29618961	0.000641451464908671
29624461	0.000578043449716378
29624751	4.99841750819617e-06
29628261	0.000412408782551059
29635041	2.32211083898219e-05
29643171	1.33047806796554e-05
29644281	6.1809312114241e-06
29652351	0.00220245874373087
29652941	5.12718883852547e-05
29661361	2.62640393612967e-05
29662821	1.38025010343733e-06
29673351	6.56676178817486e-06
29673641	0.00321226260428452
29678261	4.84976492514432e-06
29688611	0.00043457937054694
29691771	3.41806058640526e-06
29700661	2.39613605974223e-05
29710311	9.08561233561184e-05
29716451	2.40944355797805e-06
29717211	0.000951128972193317
29718201	7.24141295551562e-07
29733351	3.95902027743687e-06
29734111	1.40162534106472e-05
29735281	0.000170132167851551
29741301	4.82597937001062e-06
29747091	1.04338120084896e-06
29749721	8.65287017142846e-05
29755341	0.071155671379463
29760311	2.81274292487035e-06
29773581	8.44593297019564e-06
