numero_de_cliente	prob
29186441	0.000132571298485639
29187961	7.58386742483802e-05
29193101	0.000177895512282232
29193281	0.000179380871685514
29198891	0.000105135253155223
29200651	0.00166601447427126
29201701	9.06439138075357e-05
29205441	0.022376201581442
29207901	0.00431484707993457
29243631	2.34874918781522e-05
29251231	0.00139083930021196
29257551	4.83584585113836e-05
29267141	5.7023807898723e-05
29277081	0.0012435584101331
29284331	0.000948947141647545
29286091	0.000169140003645921
29288251	0.0185409107637204
29289361	0.00120836611966856
29292171	0.000612773171452493
29297201	0.000850539689923237
29298431	0.000313717545443049
29300881	4.04574116622431e-05
29300941	1.56780074715512e-05
29304511	0.000327253249412467
29325391	0.000243268765246316
29344801	8.93867402512232e-05
29344861	0.000336165674446336
29346321	2.05113871451473e-05
29347841	2.00540401671035e-05
29347901	2.86964431065967e-05
29348781	1.06514530269176e-05
29352931	2.50738305546636e-05
29357321	0.00275542018103125
29361471	3.00373865596841e-05
29362581	1.5177929252769e-05
29362871	0.00135250375112225
29363051	5.58230918159813e-05
29367201	0.000167711288417189
29367321	0.00483431358290057
29375271	0.000337026606958364
29389891	4.23982508186379e-05
29391591	9.81602186114143e-05
29393401	4.5726438717226e-05
29400771	1.63741761450061e-05
29404571	0.000101841211396354
29409661	6.82167568664668e-05
29411411	5.51755070560889e-05
29413051	0.000586215840031314
29414921	4.97269575747065e-05
29421061	0.000804686688505543
29431471	0.00544622435437408
29435681	7.22428611635498e-05
29439191	0.00645905663492769
29445271	0.000784680825633209
29448491	7.9005004689221e-05
29453171	0.000996572681138541
29455801	0.0343225405204071
29456851	7.63137296764891e-05
29458431	1.79704953306527e-05
29459541	0.00195859646047233
29459891	0.000414121438425496
29464861	1.15411341103723e-05
29479891	0.00169094115489034
29487201	0.0223541318854959
29497031	7.15384449313821e-05
29499951	4.1414981138148e-05
29512231	2.98400370738498e-05
29515161	0.000936567726662799
29522821	3.50374328300069e-05
29524631	0.00924826263006488
29525331	6.80548882065154e-05
29525741	4.95200742845875e-05
29527261	2.95182706776555e-05
29531531	0.000120859899021246
29532231	5.77101835776359e-05
29536971	0.000210704838646234
29541301	1.15037079132076e-05
29542231	2.46999261447488e-05
29542701	0.000168589691124043
29550191	1.83873622398094e-05
29554631	0.000164214740820954
29571531	4.46168299322048e-05
29575511	0.00988441210562903
29577321	5.96945113167246e-05
29587731	4.5467746403974e-05
29592761	0.000209672190695152
29593291	0.00115397425014949
29599311	4.25328870488368e-05
29601531	0.000304964092977304
29609371	6.36870607557355e-06
29610361	2.27916673968712e-05
29611301	3.32806184738586e-05
29614051	0.00101989045512505
29614981	2.14613601266092e-05
29618961	0.00156126542412399
29624461	0.00199344824532984
29624751	0.00030696152561515
29628261	0.00155451726036225
29635041	0.0003698480429546
29643171	6.28233758162414e-05
29644281	1.68717020111304e-05
29652351	0.0105870496571514
29652941	0.000375773993705372
29661361	0.000696431370077469
29662821	6.98593492486375e-05
29673351	5.2697969117457e-05
29673641	0.00052283696803182
29678261	4.51959210998446e-05
29688611	0.00329787281143863
29691771	3.26644973395276e-05
29700661	0.000106480575337919
29710311	0.000345229489404544
29716451	2.87356708651473e-05
29717211	0.00505744958420402
29718201	3.41128117332426e-05
29733351	4.26525178510532e-05
29734111	0.000191856336841562
29735281	0.000280870277006142
29741301	1.41676458453317e-05
29747091	1.51513623631462e-05
29749721	0.000327417858029933
29755341	0.234648524220279
29760311	2.66332463479728e-05
29773581	3.310374276706e-05
29777211	0.00606706275792467
29778261	4.65081287276229e-06
29780251	0.0026923829685946
29787911	0.000439232628798578
29794991	8.65447744993595e-05
29798791	1.20637258562368e-05
29804111	3.7699258952284e-05
29806391	0.000123739945863514
29814461	0.00124890080308076
29816331	0.0101186477168824
29818851	8.35636201544414e-05
29821301	0.00046105131412693
29821421	9.64180017244848e-05
29827911	0.00940955778178354
29852651	0.00674158205182044
29853881	0.0252878439651601
29854991	5.5054792782312e-05
29859841	0.000199832236120963
29861011	0.0040469798649369
29861891	6.00367460655428e-05
29869491	1.3936035578632e-05
29874171	0.000185771474062827
29905051	0.00139427963032499
29908031	0.00125094957625726
29914871	0.000206899351292891
29916451	5.46266048668106e-05
29919841	0.000277000478455912
29923701	0.00521803660075893
29924991	0.000439059174267574
29926451	4.02901229988315e-05
29932941	0.000256839397365761
29941421	0.00381706021275785
29944291	8.31785217043501e-05
29945871	8.16948092644801e-05
29949731	0.000691182092220258
29954111	0.146582453704887
29954991	3.67791433721807e-05
29955631	7.49372706735616e-05
29956101	0.00522513946066738
29960781	0.000449958718437693
29963881	2.09196985044239e-05
29964991	6.72060023723018e-05
29972831	2.36033080997971e-05
29981541	0.00023097496191431
29988381	1.65082898971998e-05
29996981	0.000360537854074777
30004521	0.000467803435151735
30010141	0.000146822714750381
30012711	0.000100401327847932
30015341	3.22720648981395e-05
30017391	0.000245598458377706
30024291	0.000101469681059675
30031721	1.96794978168573e-05
30035341	0.0125329342216319
30041541	0.024181583822236
30042421	6.63677511677136e-05
30043471	2.53605795357423e-05
30050551	2.35944920543672e-05
30052891	3.86135270608492e-05
30053181	0.000190817211882967
30054291	0.000135342532953668
30054351	8.37133248690564e-05
30056571	0.000431479602882825
30065341	2.55921700531882e-05
30092541	7.29938252032757e-05
30109091	0.000196259249360002
30110021	0.000323872945356356
30112421	9.67619689046171e-05
30116161	0.00258404141364364
30123711	2.51721918675528e-05
30123881	0.0419138819388935
30126751	0.000929282593658066
30130551	8.26448495786132e-05
30132951	2.09723231619948e-05
30133531	0.00972183594637099
30135171	0.0097009802187933
30136631	2.12705252056697e-05
30138151	6.80300698386366e-05
30149671	0.000558845112845335
30159501	2.33157805027387e-05
30188681	0.000480910672175725
30192601	0.000454134153755189
30193301	0.000105108598946751
30203181	0.000361858567827851
30206281	0.000184536583467162
30210551	0.000111146021597182
30212541	5.29188504101958e-05
30217861	0.000530672992089747
30224001	0.000961883103596718
30235641	2.46391262499803e-05
30239381	0.000632818414595349
30240261	1.36511585151723e-05
30241251	7.29767285825263e-05
30257281	4.26555793333254e-05
30260671	2.11846121437525e-05
30276521	3.17051069012044e-05
30276871	0.000193650601636219
30278801	3.26564347014031e-05
30283651	0.00134132151763027
30294761	0.000891083420208347
30304241	8.28900090240832e-05
30305001	5.90327758404907e-05
30315231	6.30695958286725e-05
30317691	0.000117544412340066
30341551	2.87723758747083e-05
30344821	0.00402713393646513
30345581	0.00186450014960252
30346871	0.000245701932305809
30351841	0.000933393027322379
30356461	0.000138318152386199
30359271	4.82840315541464e-05
30361201	3.08709496202801e-05
30362661	1.15449279503424e-05
30375061	0.00232880263775151
30385991	1.30916904245167e-05
30412191	0.00124773042453458
30415641	2.81627825232148e-05
30422661	0.00128701884622735
30427281	1.30856201480708e-05
30431901	0.000360204613428925
30440791	0.00016744131405074
30442781	0.00183041737115851
30443191	7.27144905239593e-05
30443771	0.000300452514340684
30449971	6.33828372884595e-05
30456231	1.82791812404388e-05
30458391	3.32207513996853e-05
30460321	0.000393392833641277
30466051	2.6039805976894e-05
30466871	0.000734407055920521
30470851	2.36220984878573e-05
30483361	0.000419570375155691
30484301	0.000113213693502632
30487341	0.000322133943397386
30493071	9.67738784728287e-05
30494711	0.000144046795306519
30516701	0.000588859243569461
30521141	0.000132660543594939
30525941	1.05270536978392e-05
30534241	0.196439747274583
30548631	3.59488531553639e-05
30549271	0.000213237272158167
30561321	3.23433661990944e-05
30565351	0.00315045328621316
30577521	0.00107527423756145
30581671	0.000639073285029779
30584711	0.00379394261543053
30587461	7.23023746937353e-05
30590381	1.83038879802861e-05
30594301	9.11584929176193e-05
30597521	0.000209196706847195
30604241	2.68078555677738e-05
30604481	5.26997230154658e-05
30609101	8.94643982031261e-05
30618861	0.000113947236896321
30629331	0.000261529679269686
30645181	4.18893071731021e-05
30648921	0.000122609229731341
30655121	2.96852157379247e-05
30658161	0.000156694547966461
30665531	1.89469429726018e-05
30668571	2.45498651788911e-05
30672611	4.88065414723608e-05
30679041	0.0343575536650714
30681321	0.000538288690473519
30681791	0.000410976829644804
30685881	0.000339086045926213
30687871	1.37285912440099e-05
30692201	1.31861450723525e-05
30705881	8.22344293466891e-05
30707231	2.10554541294616e-05
30707931	8.19288234379016e-05
30708281	2.11870741333976e-05
30711091	0.000110465402517762
30711321	9.57774147801929e-05
30711851	0.000161099168570571
30718221	0.000314932362016437
30735241	5.10480938652079e-05
30760151	1.27275154381076e-05
30764421	8.21804914823052e-05
30769391	3.61196144175182e-05
30773251	2.85337784203313e-05
30774601	8.96342093365218e-05
30777871	0.00013666706748597
30779571	8.76134746334206e-05
30784011	0.000170854065387099
30784071	0.000424444016097884
30788051	0.000176966037441602
30788691	0.000102477724472357
30793081	0.000384465726938725
30793311	1.16646793827194e-05
30799571	9.47211509120787e-05
30803721	5.90933853067633e-05
30807991	0.00597403441221156
30817581	3.89809438289984e-05
30825711	0.00124406577335808
30831091	0.000353129299125301
30838461	0.00023685040390601
30839631	1.336701974099e-05
30840741	7.61345267445319e-05
30841151	0.000194835171306729
30850041	0.00010145886210131
30851381	1.08355544293481e-05
30863311	1.34348420072167e-05
30865831	0.00014717802696839
30869571	8.54385316854342e-05
30879221	4.68179497862059e-05
30881151	0.000182331733852175
30885301	0.000802247569090349
30887931	0.000185763487101895
30893021	0.000863738151969737
30897701	0.00139197983221893
30934721	3.13112377676755e-05
30935891	0.000168858542793749
30941621	0.00912236341868119
30950041	1.63916843001518e-05
30956531	2.42994210250505e-05
30959571	6.334010367925e-05
30983611	0.000132102936565666
30993901	0.000246868953405144
31003611	3.13444915736271e-05
31010571	4.39576192013326e-05
31013021	5.04658842917248e-05
31013431	0.000110785053186063
31015891	0.00020110321118587
31018811	4.65100017094002e-05
31023781	0.000164560579175445
31025191	8.23819637049884e-05
31027471	0.000269168662437334
31032261	3.84591967452226e-05
31053551	0.00112727368090377
31059631	0.00172541279719909
31067121	1.00497000071189e-05
31067761	1.74052651365055e-05
31070511	8.34154079766067e-05
31077411	1.82992048274999e-05
31078931	6.9440145155328e-05
31080161	0.00145689463169591
31082321	2.08063992990819e-05
31089281	0.0442307122737973
31095011	0.00167807971751653
31096771	0.00518319186899506
31101971	6.9738681168824e-05
31102091	6.25795579909609e-05
31116301	0.00102705479657801
31117181	0.0356329315715626
31122321	4.40292296931558e-05
31124431	0.000120510157049013
31126651	0.00026822854835156
31128291	0.0010088453140672
31136361	8.74564474041483e-05
31152031	0.000472085614980965
31154021	1.34773808516368e-05
31154141	0.000436783103558019
31155541	0.00214167037367725
31160221	1.76910139290317e-05
31162151	0.000424761955291669
31165541	4.69379343870521e-05
31188931	6.79640271518489e-05
31194491	0.000511920847907371
31195891	0.00202774482341115
31198411	0.000275469786732404
31199341	0.000457057094156402
31200691	0.00201657719952531
31201101	1.45871931889212e-05
31211681	2.10807260325413e-05
31219811	7.26374781006946e-05
31220691	0.117868712518601
31232441	4.67225503489313e-05
31233961	0.000108907525532896
31243201	7.58305409572846e-05
31245721	0.000100560361281633
31248351	0.000664487741076744
31250751	0.000317884497494426
31252911	0.00274541620464329
31262501	2.67465202597113e-05
31265131	0.000175570013714073
31266011	0.0184319892148596
31281451	0.000101180767422336
31284781	0.0131142148285283
31288761	7.74146252065683e-05
31290571	5.35394610531241e-05
31308471	0.000220849872056041
31330571	0.000873876773963875
31335021	2.45379053402047e-05
31344201	2.33852764922344e-05
31345371	2.13851297753341e-05
31363381	0.00016240135493544
31363791	0.00027307589274983
31367361	0.000351490882796899
31369641	0.00142782138435331
31383501	8.45160716382011e-05
31384321	0.000750426800670721
31389111	0.000389684060527508
31394611	0.000172142890655498
31404081	2.75633257244081e-05
31415371	1.71518808358144e-05
31417241	0.00394185450989836
31419111	0.000875594011381318
31433381	0.00229418232158157
31451631	4.58513867021815e-05
31463031	0.00108398758284896
31463621	4.59066867425026e-05
31474141	0.100467950251614
31480751	0.000126586077862559
31482741	3.30912384612616e-05
31505961	0.00205511853343411
31506481	8.8722773665664e-05
31506951	4.64898397201682e-05
31511861	2.5265860820675e-05
31516131	0.000737039321834149
31522741	0.00638870031615731
31522801	4.02550083250494e-05
31527651	6.40734091626588e-05
31532041	0.000460440839370209
31540341	8.31592438811456e-05
31540811	0.000144599933479953
31544611	0.000100569624185951
31550231	0.00052008839101335
31558121	1.81774834655711e-05
31575371	2.87723090587843e-05
31595431	0.0036593334380316
31595781	0.000536485273912201
31607711	6.75662509816332e-05
31609471	3.37471857981714e-05
31618181	0.000334780224936075
31623271	1.22904883206767e-05
31629821	3.94198682636388e-05
31630111	1.08786983734084e-05
31637361	3.53271980981415e-05
31655611	7.06826691325685e-05
31656311	0.000930748942095066
31656371	0.000157104250938878
31657481	2.04826128281487e-05
31658651	0.000247426870996107
31663271	2.4073485701484e-05
31689351	2.05122392420936e-05
31714971	0.000824792208686899
31715261	0.00118267479982027
31716431	0.000899307988596451
31720701	4.12580074179409e-05
31721521	0.000660006058767309
31726661	0.000423482624853768
31727251	0.000451232271699443
31731461	0.000226756100123389
31739061	6.30699743091998e-05
31739531	0.0232862588887403
31743451	0.000270571570372751
31749061	0.000158379183015113
31759761	4.80778733877718e-05
31772631	6.7603693356707e-05
31774381	1.95859059144816e-05
31776551	0.000133438449317529
31776901	0.000264946294045503
31778361	4.53643559733572e-05
31780351	6.29577310137166e-05
31784211	0.00286163738005687
31794911	0.00015850207647635
31804791	3.76273675244224e-05
31815611	0.000603801784315064
31819241	0.00015360377092095
31819531	0.00173399303810943
31821581	0.00146689806634193
31825441	0.000579532965796876
31833451	0.000633614753805062
31842691	0.0456838139099941
31846431	0.0116182606013558
31849821	2.12146618574029e-05
31861111	3.43058954149306e-05
31869711	0.000119878456636106
31872631	5.46500097565145e-05
31879531	0.00104759664177662
31880821	0.000855052817150946
31882981	0.000800987020415594
31886551	0.000504270515314015
31889121	0.0495680504028571
31890761	0.00263668206823349
31892691	0.000150642320273105
31892751	0.000169668181065986
31903161	2.78627065776586e-05
31910291	0.000299231310939644
31924971	9.01230654537239e-05
31926201	0.000240734043404928
31927251	0.000219603709749864
31928071	0.000419918109110174
31928891	0.0143338149708038
31942811	0.00035998509199558
31972221	4.64514794518103e-05
31980881	0.0216038959086714
31985791	4.0223826028826e-05
31993981	0.000644870819372446
31999301	4.50881870335397e-05
31999941	3.50539407667145e-05
32003631	0.00664165321906986
32005381	0.000241087083996282
32005851	0.00102142320429383
32007431	0.000251387036808823
32015381	6.96550666985315e-05
32025911	8.40260698187687e-05
32028661	0.000145386784214474
32030411	3.27533752954934e-05
32031291	0.000500350702725796
32033571	0.000157654134919359
32036321	7.38580059724996e-05
32042281	0.00856100921648168
32045211	2.67563379573423e-05
32051521	7.04546013120087e-05
32053691	0.000744591539485818
32054331	5.42559579428869e-05
32065851	9.39184932397177e-05
32071641	1.84314337482334e-05
32074861	0.000381457228593822
32084271	0.00362879917208922
32086321	0.0372789121318317
32100121	0.000217463473863864
32119891	0.000256050278935691
32122751	0.000111775150018993
32122991	0.000385911481760773
32127961	3.60863741335568e-05
32131821	2.01102503128172e-05
32132231	3.07100706620071e-05
32143751	8.13961807351255e-05
32149361	0.000989263947101762
32150941	1.22571413467176e-05
32151991	0.00022467068926364
32156321	0.00339470381465516
32159361	7.1068491823557e-05
32164861	1.14779822642666e-05
32172111	0.00346574350345887
32175091	0.000325739671119866
32178371	6.43595177241022e-05
32181291	2.18886312321925e-05
32185851	0.000178665322874757
32192171	1.52574489131827e-05
32192231	6.70874940621766e-05
32208951	0.000160463141200039
32210591	1.56423553938384e-05
32214041	0.000159236254881612
32219421	0.000180010585040299
32231061	1.90315247660352e-05
32241821	0.000427530393939932
32242871	1.44361078416601e-05
32243341	7.62015691332547e-05
32264041	0.00104223186005905
32266731	0.000323260680729603
32267551	0.00034599387702807
32269891	0.00014105515240805
32276731	0.00112390903696525
32280591	0.026215749910614
32284801	0.00208617583717892
32286791	3.30830011821391e-05
32288661	0.00732859587659841
32302111	7.03334792254292e-05
32322171	7.7299084234379e-05
32322231	0.0014503443330014
32330421	0.000334082036878749
32336091	2.75609479424577e-05
32342001	0.000130624797060422
32349601	6.84290532268865e-05
32357961	6.00211434014333e-05
32373811	6.55224290865486e-05
32378371	1.75610782165149e-05
32384981	0.000199003793789191
32385861	0.00100738797593216
32388201	0.00262460036945337
32388721	0.00202925169244396
32398431	0.000608267862613945
32408021	0.00028051297528943
32409191	0.00020774502430663
32409601	0.000219759510000028
32418431	0.000460215285317822
32433231	4.10110273802025e-05
32438491	0.000200910382621669
32439951	0.00170083680069337
32440481	0.000328481599419371
32441181	0.00718803220052182
32444221	0.000403106857212885
32454921	7.05868521274026e-05
32457261	5.09349962870162e-05
32457321	1.22545556066321e-05
32460131	1.05671379630849e-05
32468431	0.119607391209582
32472001	2.45801795355202e-05
