numero_de_cliente	prob
29186441	8.89295431783392e-05
29187961	7.19563194673274e-05
29193101	4.50631557323372e-05
29193281	2.84155457125873e-05
29198891	4.68101810842659e-05
29200651	0.000336884028290405
29201701	2.00030425286497e-05
29205441	0.018371278990377
29207901	0.000203560889846572
29243631	5.87332845205417e-06
29251231	0.0010079661481921
29257551	2.65067853018509e-05
29267141	2.03854274722853e-05
29277081	0.000507657795848772
29284331	0.00333885249485267
29286091	8.71566303399315e-05
29288251	0.000939448900904774
29289361	0.000276469293180274
29292171	4.18416429851757e-05
29297201	0.000308129492209863
29298431	0.000266726771946372
29300881	1.00562727138549e-05
29300941	5.27371908445059e-06
29304511	0.000653091285448555
29325391	0.000176483399672449
29344801	1.20217898202201e-05
29344861	7.79997312615204e-05
29346321	7.38391333650056e-06
29347841	2.49845142634369e-05
29347901	9.85445511318992e-06
29348781	5.17321128062031e-06
29352931	1.93801532216471e-05
29357321	0.00311632027256174
29361471	1.52508222926455e-05
29362581	1.64581598052024e-05
29362871	0.00143462869001987
29363051	3.99238125166294e-05
29367201	0.000330155109027848
29367321	0.00091365116353189
29375271	0.000229719359229257
29389891	1.01498826962888e-05
29391591	9.1036380051197e-05
29393401	2.90333883469511e-05
29400771	5.87993886684275e-05
29404571	2.15467276418411e-05
29409661	3.8499618751053e-05
29411411	5.25668897448336e-05
29413051	0.000153944668198274
29414921	1.15348926419844e-05
29421061	0.000503099759000922
29431471	0.00138499061063205
29435681	6.35411286066008e-05
29439191	0.00341138886425472
29445271	0.000834948709656097
29448491	5.29336387046527e-05
29453171	0.000700229517849482
29455801	0.0307109214934295
29456851	2.83586811515809e-05
29458431	1.5878043423508e-05
29459541	0.000288726737259261
29459891	0.000114297246342561
29464861	4.83847124141315e-06
29479891	0.000481591925837184
29487201	0.00767434920204095
29497031	0.000193271093684443
29499951	4.60927594853338e-05
29512231	3.78002467898384e-05
29515161	0.00126143489649533
29522821	1.89566070708259e-05
29524631	0.00224898709381517
29525331	1.24519654107746e-05
29525741	3.08321402386115e-05
29527261	5.39164078960212e-06
29531531	1.48461924198399e-05
29532231	3.51789390612821e-05
29536971	0.000396026273766795
29541301	3.33350421526034e-06
29542231	3.4814096772689e-05
29542701	7.35296212767601e-05
29550191	1.30449474716609e-05
29554631	3.72042793390154e-05
29571531	1.62155263812151e-05
29575511	0.000542837633213303
29577321	2.75861617192273e-05
29587731	0.000564235653552468
29592761	6.2861367119924e-05
29593291	0.000836648902822206
29599311	1.39091668145621e-05
29601531	0.000133390955077843
29609371	8.81050274726625e-06
29610361	1.69335305959536e-05
29611301	2.7469445138228e-05
29614051	0.000214548667465001
29614981	1.94246673902262e-05
29618961	0.000544875064668037
29624461	0.000414303354101625
29624751	4.469527282904e-05
29628261	0.000418832536703243
29635041	4.1128911265377e-05
29643171	3.88226331657123e-05
29644281	1.79015956630793e-05
29652351	0.00457182304865233
29652941	4.06011516306743e-05
29661361	0.000222276730667898
29662821	1.96331785473795e-05
29673351	1.26042543955955e-05
29673641	0.000355456017390457
29678261	9.63725184939809e-06
29688611	0.00293148767368802
29691771	1.26519625128596e-05
29700661	3.03793904818836e-05
29710311	4.93449657805842e-05
29716451	1.01598021884964e-05
29717211	0.000781412770758062
29718201	6.02527721879944e-06
29733351	2.93007641460106e-05
29734111	5.12202119612221e-05
29735281	0.00017635147605785
29741301	6.23816141169755e-06
29747091	7.93766439885024e-06
29749721	0.000152271908932425
29755341	0.0660903097520013
29760311	1.44046859600321e-05
29773581	1.89085682686351e-05
29777211	0.00127426407249565
29778261	4.4925642826453e-06
29780251	0.00074691393316132
29787911	0.00152096050759731
29794991	1.31898993562846e-05
29798791	7.95729003214905e-06
29804111	2.60383773701499e-05
29806391	6.97823259555145e-05
29814461	0.000430634108448936
29816331	0.00239363451279357
29818851	4.86338298759288e-05
29821301	0.000109935701010565
29821421	3.44320290752406e-05
29827911	0.00725932863773832
29852651	0.00279937161887255
29853881	0.047481381759241
29854991	3.53594110349411e-05
29859841	7.69046723556291e-05
29861011	0.000959498324655586
29861891	7.24889022057405e-05
29869491	1.49411661852168e-05
29874171	3.83131280963539e-05
29905051	0.000201688540079671
29908031	8.60638604432638e-05
29914871	3.24058079162286e-05
29916451	3.3105493889289e-05
29919841	0.000198677822296922
29923701	0.000845686234226174
29924991	0.000199534869302632
29926451	1.98945376488366e-05
29932941	6.99837265641549e-05
29941421	0.00398831361616341
29944291	3.12138839263961e-05
29945871	0.000251933812266374
29949731	0.00113762171165677
29954111	0.0607810842617115
29954991	3.68151384117039e-05
29955631	2.52656542027727e-05
29956101	0.0017077660529289
29960781	0.000646852137501068
29963881	1.22795366183166e-05
29964991	6.67023993794736e-05
29972831	5.09883796511157e-05
29981541	5.26412901940951e-05
29988381	1.70547473278796e-06
29996981	0.000200102811847795
30004521	0.000107368806179221
30010141	0.000120893144563068
30012711	3.18484035983642e-05
30015341	1.3299145480819e-05
30017391	0.000120783931529444
30024291	4.50869759563404e-06
30031721	5.70555025767355e-06
30035341	0.00281665937448576
30041541	0.0280375580289422
30042421	2.23898355446709e-05
30043471	1.13854418840844e-05
30050551	2.75942195335903e-06
30052891	2.18740904908285e-05
30053181	6.44273610546945e-05
30054291	6.43733371308803e-05
30054351	8.52176945236102e-06
30056571	0.000497901495647073
30065341	9.56211250050366e-06
30092541	0.000109696076751595
30109091	0.000923696533332687
30110021	3.16348872442205e-05
30112421	3.25303961565036e-05
30116161	0.000154562214208848
30123711	4.98662183977054e-06
30123881	0.0134962358470519
30126751	0.000387102073838236
30130551	2.69918861473024e-05
30132951	6.33983009234216e-06
30133531	0.00218653005282097
30135171	0.00968680642332111
30136631	1.34158154629022e-05
30138151	3.73740312778848e-05
30149671	6.59233859801992e-06
30159501	1.37497923749698e-05
30188681	0.000117221473636533
30192601	0.000247194905138338
30193301	1.55965495223695e-05
